60,-6,15
60,-6,14
60,-6,14
60,-6,14
61,-6,14
60,-6,15
60,-6,15
60,-6,14
60,-6,14
60,-6,14
59,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-6,14
59,-6,15
59,-6,15
60,-6,15
60,-6,14
60,-6,14
60,-6,14
60,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-6,15
59,-6,15
59,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-6,15
59,-6,15
59,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-6,15
59,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-6,15
59,-6,15
59,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-5,15
60,-6,15
60,-6,15
60,-6,15
59,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-6,15
59,-6,15
59,-6,15
60,-5,15
60,-6,15
60,-6,15
59,-6,15
59,-6,15
60,-6,15
60,-6,15
60,-6,15
59,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-6,15
59,-6,15
59,-6,16
60,-6,15
60,-6,15
60,-6,15
59,-6,15
60,-6,15
60,-6,15
60,-5,15
59,-6,15
59,-6,15
59,-6,15
60,-6,15
60,-6,15
59,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-6,15
59,-6,15
60,-6,15
59,-6,16
59,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-5,15
60,-6,15
60,-6,15
59,-6,16
60,-6,15
60,-6,15
59,-6,15
60,-6,15
60,-6,15
60,-6,15
59,-5,15
60,-6,15
60,-6,15
59,-6,16
59,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-6,15
59,-6,16
59,-5,15
59,-6,15
59,-6,15
59,-6,16
59,-6,16
60,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-6,15
59,-6,15
60,-6,15
59,-6,16
60,-6,16
59,-6,16
60,-6,15
60,-6,15
60,-6,16
60,-6,16
59,-6,16
59,-6,15
59,-6,15
60,-6,16
59,-6,16
59,-6,16
59,-6,15
60,-6,16
60,-6,15
60,-6,16
59,-6,15
60,-6,16
60,-6,16
59,-6,16
59,-6,16
59,-6,16
59,-6,16
59,-6,16
60,-6,15
60,-6,15
60,-6,15
59,-6,15
59,-6,16
60,-6,15
59,-6,16
59,-6,16
59,-6,16
60,-6,15
59,-6,15
60,-6,15
59,-6,16
59,-6,16
59,-6,16
59,-6,15
60,-6,16
59,-6,16
60,-6,15
60,-6,15
60,-6,15
60,-6,16
59,-6,16
60,-6,16
60,-5,16
60,-6,16
60,-6,16
59,-6,16
60,-6,16
59,-6,16
61,-7,16
61,-6,16
59,-5,15
59,-6,15
59,-6,16
59,-6,15
60,-6,15
60,-7,15
60,-7,16
58,-5,16
59,-5,17
60,-6,16
59,-7,16
59,-6,17
60,-6,16
59,-6,16
60,-7,17
60,-6,18
59,-6,20
59,-6,20
62,-7,19
66,-6,26
66,-5,23
80,-10,25
79,-14,24
68,-14,21
67,-18,20
82,-23,26
82,-28,29
64,-32,22
52,-35,16
48,-35,16
31,-35,19
22,-33,23
15,-40,20
12,-43,19
10,-47,20
7,-49,18
7,-52,12
3,-50,15
2,-49,17
-1,-50,24
-6,-49,24
-27,-43,23
-34,-42,26
-4,-38,49
17,-48,51
11,-53,10
-40,-43,46
11,-52,68
-19,-60,27
-8,-55,31
-3,-46,32
-13,-42,29
1,-39,37
13,-49,39
12,-50,49
-22,-49,19
1,-50,49
3,-58,71
-5,-59,48
-20,-44,41
-3,-40,44
7,-31,27
-20,-24,11
25,-19,57
-5,-27,41
-23,-29,13
-12,-15,-12
33,-8,13
47,-10,37
87,-18,32
82,-20,-13
127,-67,-55
110,-65,-62
50,-53,-73
44,-38,-56
103,23,87
127,68,127
123,38,79
41,13,-16
75,-16,-64
62,-73,-128
-36,-65,-128
55,34,-52
127,48,127
36,25,102
101,41,18
63,22,-17
48,-38,-128
-33,-81,-128
25,-3,-128
127,93,27
127,127,127
-70,6,127
95,55,-67
102,-99,-128
20,-98,-128
32,-37,-128
83,44,-35
127,127,127
74,127,127
91,77,7
43,-120,-128
76,-94,-128
41,-23,-121
87,84,127
36,63,127
92,99,69
-16,37,-71
65,-78,-128
-33,-72,-128
127,127,127
127,127,127
17,127,-20
42,87,21
122,-6,-128
64,-63,-128
-28,-48,-128
127,99,110
127,127,127
91,-11,124
69,98,12
72,30,-9
65,33,-69
40,-28,-128
5,-41,-128
14,-20,-90
74,-8,-29
117,-2,17
108,11,47
103,18,45
85,37,45
67,29,38
23,-20,-7
24,-36,-17
61,-46,-30
64,-58,-20
58,-51,-11
50,-33,-1
40,-27,3
24,-22,1
33,-11,-5
53,1,3
45,-16,4
60,-15,4
78,-14,13
74,-12,16
57,-11,10
71,-9,5
87,-10,5
27,-7,4
68,-2,4
64,-7,2
58,-8,1
63,-10,4
65,-10,4
59,-9,6
61,-6,9
59,-3,13
60,-3,11
61,-2,10
63,-6,9
62,-6,11
59,-5,12
60,-5,12
61,-5,10
60,-5,11
61,-5,12
61,-5,12
60,-5,13
60,-5,14
59,-5,14
60,-6,13
60,-5,13
61,-6,13
61,-6,13
60,-6,14
59,-5,15
59,-5,14
61,-6,15
61,-5,16
58,-6,15
60,-6,12
61,-5,16
57,-4,18
58,-5,18
59,-5,16
59,-5,16
60,-5,17
60,-5,16
60,-5,16
60,-5,16
60,-4,16
60,-5,17
58,-4,17
59,-5,17
59,-5,16
60,-5,17
59,-4,17
59,-5,17
60,-5,17
59,-4,17
59,-4,17
60,-5,17
59,-5,18
59,-5,18
59,-5,18
59,-5,18
59,-4,17
58,-5,18
59,-5,18
60,-4,18
59,-4,17
59,-4,18
59,-5,19
58,-4,19
59,-4,18
59,-5,18
59,-4,18
59,-4,18
58,-5,18
59,-5,18
59,-5,18
59,-4,18
59,-4,18
58,-5,19
58,-5,19
59,-5,18
59,-4,18
59,-4,18
59,-4,19
59,-5,19
59,-4,19
59,-4,18
59,-4,18
59,-4,19
59,-5,20
58,-5,19
59,-4,18
59,-5,18
59,-4,19
59,-5,18
59,-5,18
59,-4,18
59,-4,18
59,-5,18
59,-4,19
58,-4,19
58,-5,18
59,-5,18
59,-4,18
59,-4,19
59,-5,18
59,-5,18
59,-4,18
59,-4,18
59,-4,19
59,-5,19
59,-4,18
59,-4,18
59,-4,18
59,-4,19
58,-4,19
59,-4,19
59,-4,19
59,-4,18
58,-5,19
58,-4,19
59,-4,19
59,-5,18
59,-4,18
59,-4,18
59,-5,18
59,-5,18
59,-4,18
60,-4,19
58,-4,18
59,-4,19
58,-4,19
59,-4,19
59,-4,18
59,-4,18
59,-4,18
59,-4,19
59,-4,19
59,-4,19
59,-4,19
59,-4,19
58,-4,19
59,-4,18
59,-4,18
59,-4,19
59,-4,19
59,-4,19
59,-5,18
59,-4,19
59,-4,18
59,-4,19
58,-4,19
59,-5,19
59,-4,18
59,-4,19
59,-4,18
59,-4,19
59,-4,19
59,-4,19
59,-4,18
59,-4,19
58,-4,19
59,-4,18
59,-4,19
59,-4,19
59,-4,19
58,-5,19
59,-5,19
59,-4,18
59,-4,18
59,-4,19
58,-4,19
58,-4,19
59,-5,18
59,-4,18
59,-4,18
59,-4,19
59,-4,19
59,-4,18
59,-5,18
59,-4,18
59,-4,19
58,-4,19
59,-5,19
59,-5,18
59,-4,18
59,-4,19
59,-5,19
59,-4,19
59,-4,18
59,-4,18
59,-4,19
58,-4,19
59,-5,18
59,-5,19
59,-4,19
59,-4,19
59,-5,18
59,-4,19
58,-5,19
59,-5,19
59,-4,19
58,-4,19
59,-5,19
59,-4,18
59,-4,19
59,-4,18
59,-4,19
59,-5,19
59,-4,19
59,-4,18
59,-4,19
59,-4,19
58,-5,19
59,-4,18
59,-4,18
59,-4,18
59,-4,19
59,-5,18
59,-4,19
59,-4,18
59,-4,18
59,-4,19
59,-4,19
59,-4,18
59,-4,18
59,-4,18
59,-4,19
59,-4,19
59,-4,19
59,-4,18
59,-4,18
59,-4,19
58,-4,19
59,-4,19
59,-4,18
58,-4,18
59,-4,19
59,-5,18
59,-4,19
59,-4,18
59,-4,18
58,-4,19
58,-5,19
59,-5,18
59,-4,18
59,-4,19
59,-4,19
59,-5,19
59,-5,19
59,-4,18
59,-4,18
59,-4,19
58,-4,19
58,-4,19
59,-5,19
59,-4,19
59,-4,19
59,-5,19
59,-5,19
59,-4,19
59,-4,19
59,-4,19
58,-4,19
58,-4,19
59,-5,19
59,-4,19
59,-4,19
59,-5,19
59,-5,18
60,-4,19
59,-4,18
60,-4,18
58,-4,19
58,-5,19
59,-6,18
59,-4,18
58,-4,19
58,-5,19
59,-5,19
59,-4,19
59,-4,18
59,-4,18
58,-5,20
58,-5,19
59,-5,18
59,-4,19
59,-4,19
58,-5,19
59,-5,19
59,-4,19
59,-4,18
59,-4,19
57,-4,19
58,-5,19
59,-5,19
59,-4,19
59,-4,18
59,-4,19
59,-5,19
59,-4,19
59,-4,18
59,-4,18
58,-4,19
58,-4,20
59,-5,18
59,-4,19
59,-4,19
59,-4,19
59,-4,19
59,-4,19
59,-4,19
58,-4,18
59,-4,18
58,-4,19
59,-4,19
59,-5,18
59,-4,18
59,-4,18
59,-4,19
58,-5,19
59,-4,19
59,-4,18
59,-4,18
59,-4,19
58,-4,19
58,-5,19
59,-4,19
59,-4,18
59,-4,19
59,-4,19
58,-5,19
59,-4,19
60,-4,18
59,-4,18
58,-4,19
58,-4,19
59,-5,19
59,-5,19
59,-4,19
59,-4,19
59,-4,19
59,-5,19
59,-4,18
59,-4,18
59,-4,18
58,-4,19
58,-4,20
59,-5,19
59,-4,19
59,-4,19
59,-4,19
58,-5,19
59,-4,19
59,-4,19
59,-4,18
58,-4,19
59,-4,19
58,-5,19
59,-5,18
59,-4,19
59,-4,19
59,-4,19
59,-5,19
59,-4,19
59,-4,19
59,-5,18
58,-4,19
58,-4,19
59,-5,19
59,-5,19
59,-4,18
59,-4,19
58,-5,19
59,-4,19
59,-4,19
59,-4,19
59,-4,19
58,-4,20
58,-5,19
59,-4,19
59,-4,19
59,-4,19
58,-5,19
59,-4,19
59,-4,19
59,-4,19
58,-4,19
58,-4,20
58,-5,19
59,-4,19
59,-4,19
59,-4,19
59,-5,19
59,-4,19
59,-4,19
59,-4,19
59,-4,19
58,-4,19
58,-5,19
59,-5,19
59,-4,19
59,-4,19
59,-4,19
59,-5,19
59,-4,19
59,-4,19
59,-5,19
59,-4,19
58,-4,20
59,-5,19
59,-5,19
59,-5,18
59,-4,19
59,-5,19
59,-4,19
58,-5,19
59,-4,19
59,-4,19
59,-4,19
58,-4,19
58,-5,19
59,-4,19
59,-5,19
59,-4,19
59,-5,19
58,-5,19
59,-5,19
58,-4,19
59,-5,19
59,-5,19
58,-5,19
59,-5,19
59,-5,19
59,-5,19
59,-5,19
59,-4,19
59,-5,19
59,-4,19
59,-5,19
59,-5,19
59,-5,19
58,-5,20
58,-5,19
59,-4,19
59,-4,19
58,-4,19
59,-5,19
58,-5,19
59,-4,19
59,-5,19
59,-5,19
58,-4,19
58,-5,19
59,-5,19
59,-5,19
59,-4,19
59,-4,19
59,-5,19
59,-4,19
59,-5,19
58,-4,19
59,-4,19
58,-5,20
58,-5,19
59,-5,19
59,-5,19
59,-4,19
58,-5,20
59,-5,19
59,-4,19
58,-4,19
59,-4,19
59,-5,19
58,-5,19
59,-5,19
59,-5,19
59,-4,19
58,-4,19
59,-5,19
59,-5,19
59,-4,19
58,-4,19
59,-4,19
59,-4,19
59,-4,19
59,-4,19
59,-4,19
59,-4,19
59,-4,19
59,-5,19
59,-4,19
59,-4,19
58,-4,19
59,-4,19
58,-5,19
59,-4,19
59,-4,19
59,-4,19
58,-4,19
59,-5,19
58,-5,19
58,-4,19
59,-4,19
59,-4,19
59,-4,19
58,-4,20
59,-5,19
59,-4,19
59,-4,19
58,-4,19
59,-4,20
58,-5,19
59,-4,19
58,-4,19
59,-4,19
59,-4,20
58,-4,20
59,-5,19
59,-4,19
59,-4,19
59,-4,19
59,-5,19
59,-5,19
59,-4,19
59,-4,19
59,-4,19
58,-4,20
58,-5,19
59,-5,19
59,-4,19
59,-4,19
59,-4,19
59,-5,19
59,-5,19
59,-4,19
58,-4,19
59,-4,19
58,-4,19
58,-5,20
59,-5,19
59,-5,19
59,-4,19
59,-4,19
58,-4,19
58,-4,19
59,-4,19
59,-4,19
59,-4,19
59,-4,19
58,-4,20
59,-4,19
59,-4,19
59,-4,19
59,-4,19
59,-4,19
59,-4,19
58,-4,19
59,-4,19
59,-5,19
59,-4,19
58,-4,20
58,-4,19
59,-4,19
59,-4,19
59,-4,19
58,-4,19
59,-4,19
59,-4,19
59,-4,19
59,-4,19
58,-4,20
59,-4,19
59,-4,19
59,-4,19
59,-4,19
59,-4,19
59,-4,19
59,-4,19
58,-4,19
59,-4,19
59,-4,19
58,-4,20
59,-4,19
59,-4,19
59,-4,19
59,-4,19
58,-4,19
59,-4,19
59,-4,19
59,-4,19
59,-4,19
58,-4,19
58,-4,19
59,-4,19
59,-4,19
59,-4,19
59,-4,19
59,-4,19
59,-4,19
59,-4,19
59,-4,19
58,-4,20
58,-4,19
59,-5,19
59,-4,19
59,-4,19
59,-4,19
59,-5,19
59,-5,19
59,-4,19
59,-4,19
59,-4,19
58,-5,20
58,-5,19
59,-4,19
59,-5,19
58,-4,19
59,-5,19
59,-5,19
59,-4,19
58,-4,19
59,-4,19
58,-4,19
59,-4,19
59,-4,19
59,-4,19
59,-5,19
59,-4,19
59,-4,19
59,-4,19
58,-5,19
59,-4,19
58,-4,19
59,-4,19
59,-4,19
59,-4,19
59,-4,19
59,-5,19
59,-4,19
59,-4,19
59,-4,19
59,-4,19
59,-4,20
58,-4,19
59,-4,19
59,-4,19
59,-4,19
59,-4,19
59,-5,19
59,-5,19
58,-4,19
59,-4,19
59,-4,19
58,-4,20
58,-4,19
59,-4,19
59,-4,19
59,-4,19
59,-4,19
59,-4,19
59,-4,19
59,-4,19
59,-4,19
59,-4,19
58,-4,19
59,-4,19
59,-4,19
59,-4,19
59,-4,19
58,-4,19
59,-4,19
59,-4,19
59,-4,19
59,-4,19
59,-4,19
59,-4,19
59,-4,19
58,-4,19
59,-4,19
59,-4,19
59,-4,19
59,-4,19
59,-4,19
59,-4,19
59,-4,19
59,-4,19
59,-4,19
58,-4,19
58,-4,20
59,-4,19
59,-4,19
59,-4,19
59,-4,19
59,-4,19
59,-4,19
58,-4,19
58,-4,19
58,-4,19
59,-5,19
58,-4,19
59,-4,19
59,-4,19
58,-4,19
59,-4,19
59,-4,19
59,-4,19
58,-4,19
59,-4,19
59,-4,19
59,-5,19
59,-4,19
59,-4,19
59,-5,19
58,-4,19
59,-4,19
59,-4,19
58,-4,19
58,-4,19
59,-4,19
59,-5,19
59,-4,19
58,-4,19
58,-4,19
59,-4,19
59,-4,19
59,-4,19
59,-4,19
59,-4,19
59,-4,19
58,-4,19
59,-4,19
59,-4,19
59,-4,20
59,-4,19
59,-4,19
58,-4,19
59,-4,19
59,-4,19
58,-4,19
58,-4,19
59,-4,19
59,-4,19
59,-4,20
59,-4,19
59,-4,19
58,-4,19
59,-4,19
59,-4,19
59,-4,19
59,-4,19
59,-4,19
59,-4,19
59,-4,19
59,-4,19
58,-4,19
59,-4,19
59,-4,19
59,-4,19
59,-4,19
58,-4,19
59,-4,19
59,-4,19
59,-4,19
59,-4,19
59,-4,19
59,-4,19
59,-4,19
59,-4,19
59,-4,19
59,-4,19
58,-4,19
59,-5,19
59,-5,19
59,-4,19
59,-4,19
59,-5,18
59,-4,19
59,-5,18
58,-5,18
59,-5,18
61,-6,17
59,-5,17
59,-4,17
59,-4,15
60,-5,15
61,-6,16
60,-5,15
62,-6,11
65,-7,11
60,-7,8
62,-7,11
59,-6,12
40,-11,8
76,-4,13
54,-5,6
54,-6,3
69,-3,6
63,-6,5
63,-7,5
60,-8,3
59,-8,3
64,-6,6
58,-6,3
61,-9,2
64,-8,4
60,-7,1
61,-8,-2
63,-8,-1
64,-7,1
60,-7,0
62,-6,0
64,-7,0
61,-9,-3
63,-8,1
63,-9,0
61,-8,-3
62,-9,-4
62,-8,-4
61,-8,-3
63,-10,-3
63,-10,-3
59,-9,-1
61,-9,2
60,-9,2
59,-8,-1
58,-8,-1
64,-9,5
58,-9,2
60,-9,1
60,-9,2
62,-9,4
61,-9,3
62,-8,4
61,-8,3
61,-9,3
63,-8,6
62,-9,5
60,-8,5
61,-8,4
61,-9,4
62,-8,6
61,-8,6
61,-8,5
61,-9,4
62,-8,6
60,-8,7
61,-8,7
61,-8,7
61,-8,7
61,-8,7
61,-8,7
61,-8,8
61,-8,7
61,-8,8
61,-8,8
60,-8,9
60,-8,9
62,-8,9
60,-8,10
61,-8,10
60,-7,10
60,-7,10
62,-8,9
60,-8,11
59,-8,11
61,-8,10
61,-7,10
62,-7,10
61,-7,11
60,-8,11
60,-7,11
61,-7,10
61,-8,10
60,-8,10
61,-8,11
60,-8,10
61,-7,9
61,-7,10
61,-7,12
60,-8,13
59,-8,13
60,-7,11
61,-7,11
61,-7,12
60,-7,12
60,-7,12
61,-7,12
61,-7,11
60,-7,11
60,-8,12
60,-7,11
61,-7,11
61,-7,12
61,-7,12
60,-7,12
60,-7,12
60,-7,12
60,-7,11
61,-7,11
61,-7,12
60,-7,12
60,-7,12
61,-7,12
61,-7,11
60,-7,12
60,-7,12
60,-7,13
60,-7,12
61,-7,11
61,-7,12
60,-7,12
60,-8,12
60,-7,12
60,-7,12
61,-7,12
60,-7,13
60,-7,13
60,-7,13
60,-7,12
61,-7,12
61,-7,13
60,-7,13
60,-7,12
61,-7,12
60,-7,13
61,-7,13
60,-7,13
60,-7,13
60,-7,12
60,-7,12
61,-7,12
60,-7,13
60,-7,13
61,-7,13
60,-7,13
61,-7,13
59,-7,13
60,-7,13
60,-7,13
60,-7,13
60,-7,13
60,-7,13
60,-7,13
60,-7,13
60,-7,13
61,-7,13
60,-7,13
60,-7,13
60,-7,13
60,-7,13
60,-7,13
60,-7,13
60,-7,13
60,-7,12
60,-7,13
60,-7,13
61,-7,13
60,-7,13
60,-7,13
60,-7,13
60,-7,13
60,-7,13
60,-7,13
60,-7,13
60,-7,13
60,-7,13
61,-7,13
60,-7,13
60,-7,13
60,-7,13
60,-7,13
60,-7,13
60,-7,13
60,-7,13
60,-7,13
60,-7,13
60,-7,13
60,-7,14
60,-7,13
61,-7,13
60,-7,13
60,-7,13
60,-7,13
60,-7,14
60,-7,13
60,-7,13
61,-8,13
60,-7,13
60,-7,14
60,-7,13
61,-7,13
60,-7,13
60,-7,13
60,-7,13
60,-7,13
60,-7,14
60,-7,14
60,-7,13
60,-7,13
60,-7,13
60,-7,13
60,-7,13
60,-7,13
60,-7,13
60,-7,13
60,-7,13
61,-7,13
60,-7,13
60,-7,13
61,-7,14
60,-7,13
60,-7,12
60,-7,13
61,-7,13
60,-7,13
60,-7,12
60,-7,13
60,-7,13
60,-7,13
60,-7,13
60,-7,13
60,-7,13
60,-7,13
60,-7,13
61,-7,13
60,-7,13
60,-7,13
60,-7,13
60,-7,13
60,-7,13
60,-7,13
60,-7,13
60,-7,13
60,-7,13
60,-7,13
60,-7,13
60,-7,13
60,-7,14
60,-7,14
60,-7,14
60,-7,14
60,-7,14
60,-7,14
60,-7,14
60,-7,14
60,-7,13
60,-7,13
60,-7,14
60,-7,14
60,-7,13
60,-7,14
60,-7,14
60,-7,14
60,-7,14
60,-7,14
60,-7,14
60,-7,14
60,-7,13
60,-7,14
60,-7,14
